original_prompts,edited_prompts_1,edited_prompts_2,edited_prompts_3,d1,d2,d3,min,avg
"beautiful cool graphic design setlist for pitchfork festival, illustration of instruments and stage bauhaus style shapes bright colors psychedelic stickers bold text design, set list of bands saturday and sunday ",cool graphic design setlist for pitchfork festival illustration of instruments and stage bauhaus style shapes bright colors psychedelic stickers bold text design set list of bands saturday and sunday,cool graphic design setlist for pitchfork festival illustration of instruments and stage bauhaus style shapes bright colors psychedelic stickers bold text design setlist of bands saturday and sunday,cool and beautiful graphic design setlist for the pitchfork festival illustration of instruments and the stage bauhaus style shapes bright colors psychedelic stickers bold text design set list of bands satur,23,24,38,1,28.3333333333333
"art nouveau rococo tarot card illustration of a weasel hanging upside down from a tree branch, elaborate framed border, ",art nouveau rococo tarot card illustration of a weasel hanging upside down from a tree branch,a tarot card illustration of a weasel hanging upside down from a tree branch with an elaborate framed border,a tarot card illustration of a weasel hanging upside down from a tree branch,37,38,54,1,43.0
biomechanical dieselpunk insect swarm 4 k unreal engine 5 artstation cinematic moody lighting complex massive detail by emil melmoth h r giger brian froud gustave dore albrecht durer hieronymus bosch greg rutkowaki ,autobiomechanical dieselpunk insect swarm 4 k unreal engine 5 artstation cinematic moody lighting complex massive detail by emil melmoth giger brian froud gustave dore albrecht durer hieronymus bosch greg,biomechanical dieselpunk insect swarm 4 k unreal engine 5 artstation cinematic moody lighting complex massive detail by emil melmoth giger brian froud gustave dore albrecht durer hieronymus bosch greg,a biomechanical dieselpunk insect swarm 4 k unreal engine 5 artstation cinematic moody lighting complex massive detail by emil melmoth giger brian froud gust,26,27,70,1,41.0
"alien, wide angle, Cronenberg, black and white photo by Joel Peter Witkin:: n-9",the alien wide angle cronenberg black and white photo by joel peter witkin,alien wide angle cronenberg black and white photo by joel peter witkin,alien - wide angle cronenberg black and white photo by joel peter witkin,15,18,20,2,17.6666666666667
"empty japanese city, summer, in the style of studio ghibli, j. c. leyendecker, greg rutkowski, artem ",empty japanese city summer in the style of studio ghibli j c leyendecker greg rutkowski art,empty japanese summer in the style of studio ghibli j c leyendecker greg rutkowski art,empty japanese city summer in the style of studio ghibli j c leyendecker artem rutkowski,17,22,24,2,21.0
"generative parametric geometrical building in the style of intricate details, 8k, unreal engine",geometrical building in the style of intricate details 8k unreal engine,geometric building in the style of intricate details 8k unreal engine,building in the style of intricate details 8k unreal engine,34,36,46,2,38.6666666666667
cctv footage of a ghost attacking a person,cctv footage of ghosts attacking a person,footage of a ghost attacking a person,a ghost attacked a person on cctv,15,17,39,2,23.6666666666667
"a photo of wolfgang amadeus mozart on a rave. he sweats a lot because the club is poorly ventilated, but he still has a great time. club photography, smartphone photography. ",this is a photo of wolfgang amadeus mozart at a rave he sweats a lot because the club is poorly ventilated but he still has a great time,a photo of wolfgang amadeus mozart at a rave he sweats a lot because the club is poorly ventilated but he still has a great time,a photo of wolfgang amadeus mozart at a rave he sweats a lot because the club is poorly ventilated but he still has a good time,56,58,62,2,58.6666666666667
an ikea furniture photograph of an armchair that looks like a chicken ,photo by ikea of an armchair that looks like a chicken,photo by ikea of an armchair that looks like chicken,photo by ikea of a chair that looks like a chicken,33,35,37,2,35.0
the front cover of the latest Goosebumps book,front cover of the latest goosebumps book,the cover of the latest goosebumps book,the book's front cover,16,18,44,2,26.0
1 9 3 0 s advertisement for a film starring taehyung and spongebob ,1 9 3 0 advertisement for a film starring taehyung and spongebob,1 9 3 0 s advertisement for a film featuring taehyung and spongebob,advertisement 1 9 3 0 for a film with taehyung and spongebob starring,15,17,42,2,24.6666666666667
"wild west portrait of brawny burly surly sheriff man standing at the edge of a steep sharp cliff extreme drop looking down at the valley, sunny day, digital art by Nerdrum John, William Waterhouse, Winslow Homer, Alex Heywood, Jordan Grimmer, Darren Quach, Greg Rutkowski, Simon Stalenhag, trending on Artstation, CGSociety",wild west portrait of brawny burly surly sheriff man standing at the edge of a steep sharp cliff extreme drop looking down at the valley sunny day digital art by nerdrum john william waterhouse winslow homer alex heywood jordan grimmer darren quach greg rut,wild west portrait of a brawny burly surly sheriff man standing at the edge of a steep sharp cliff extreme drop looking down at the valley sunny day digital art by nerdrum john william waterhouse winslow homer alex heywood jordan grimmer darren quach greg,wild west portrait of a brawny burly surly sheriff man standing on the edge of a steep sharp cliff extreme drop looking down at the valley sunny day digital art by nerdrum john william waterhouse winslow homer alex heywood jordan grimmer darren quach greg,67,73,75,2,71.6666666666667
"mollusk battle beyond dystopian time edge of reality, fumes, black light, hyper detailed by shigaru komatsuzaki ",battle beyond dystopian time edge of reality fumes black light hyper detailed by shigaru komatsuzaki,battle beyond dystopian time edge of reality fumes black light hyper detail by shigaru komatsuzaki,battle beyond dystopian time edge of reality fumes hyper detailed by shigaru komatsuzaki,21,23,33,2,25.6666666666667
"cinematic portrait of a baphomet biting a cigar, ornate oni mask, full face portrait, centered, atmospheric lighting, intricate, volumetric lighting, cyberpunk, concept art, sharp focus, ultra detailed, concept art by marc simonetti and dan mumford. featured on artstation ",the cinematic portrait of a baphomet biting a cigar ornate oni mask full face portrait centered atmospheric lighting intricate volumetric lighting cyberpunk concept art sharp focus ultra detailed concept art by marc simonetti and,the cinematic portrait of a baphomet biting a cigar ornate oni mask full face portrait centered atmospheric lighting intricate volumetric lighting cyberpunk concept art sharp focus ultra detailed concept art by marc simonetti,the cinematography of a baphomet biting a cigar ornate oni mask full face portrait atmospheric lighting intricate volumetric lighting cyberpunk concept art sharp focus ultra detailed concept art by marc simonetti and dan mumford,46,50,52,2,49.3333333333333
"portrait of a beatiful girl with short pink hair and glowing eyes, cyberpunk, cinematic, unreal engine, 4k, realistic, wallpaper",portrait a beautiful girl with short pink hair and glowing eyes cyberpunk cinematic unreal engine 4k realistic wallpaper,portrait of a sweet girl with short pink hair and glowing eyes cyberpunk cinematic unreal engine 4k realistic wallpaper,portrait of a lovely girl with short pink hair and glowing eyes cyberpunk cinematic unreal engine 4k realistic wallpapers,16,19,21,2,18.6666666666667
"photographic portrait of a stunningly beautiful gothic female in soft dreamy light at sunset, contemporary fashion shoot, by edward robert hughes, annie leibovitz and steve mccurry, david lazar, jimmy nelsson, breathtaking, 8 k resolution, extremely detailed, beautiful, establishing shot, artistic, hyperrealistic, beautiful face, octane render ",photograph of a stunningly beautiful gothic female in soft dreamy light at sunset contemporary fashion shoot by edward robert hughes annie leibovitz and steve mccurry david lazar jimmy nelsson breathtaking,photographic portrait of a stunningly beautiful gothic female in soft dreamy light at sunset contemporary fashion shoot by edward robert hughes annie leibovitz and steve mccurry david lazar jimmy nelsson,the photographic portrait of a stunningly beautiful gothic female in soft dreamy light at sunset contemporary fashion shoot by edward robert hughes annie leibovitz and steve mccurry david lazar,139,141,152,2,144.0
