original_prompts,edited_prompts_1,edited_prompts_2,edited_prompts_3,d1,d2,d3,min,avg
"a black and white morning scene of a toaster and suitcase sitting side by side on a kitchen counter, ready for a journey.",a black and white morning scene of a toaster and a suitcase sitting side by side on a kitchen counter ready for a journey,a black and white morning scene of a toaster and a suitcase sitting side-by-side on a kitchen counter ready for a journey,in the morning a black and white scene of a toaster and a suitcase on the kitchen counter ready for a journey,15,17,46,2,26
"the night sky is illuminated with a bright green hue from the microwaved broccoli, creating an eerie yet beautiful atmosphere.",and the night sky is illuminated with a bright green color from the microwaved broccoli creating an eerie yet beautiful atmosphere,the night sky is illuminated with a bright green color from the microwaved broccoli creating an eerie yet beautiful atmosphere,and the night sky is illuminated with a bright green color from the microwaved broccoli,16,18,59,2,31
"an elephant is peacefully walking through the night, its silhouette illuminated by the moonlight.",an elephant walks peacefully through the night its silhouette illuminated by the moonlight,an elephant walks peacefully through the night his silhouette illuminated by the moonlight,an elephant walks peacefully through the night its silhouette is illuminated by the moon,25,27,33,2,28.3333333333333
rain patters softly on the keyboard as a gentle breeze blows through the trees.,the rain patters softly on the keyboard as the breeze blows through the trees,rain patters softly on the keyboard as a gentle breeze sweeps through the trees,the rain touches the keyboard gently as a gentle breeze blows through the tree,16,18,33,2,22.3333333333333
a black and white morning scene of a dog chasing a pair of scissors across a dewy grassy field.,a black and white scene of a dog chasing a pair of scissors across a dewy grassy field,a black and white morning scene of a dog chasing scissors across a dewy grassy field,there is a black and white scene of a dog chased by scissors across a dewy grassed area,21,23,37,2,27
a black and white animation night scene of a cow sleeping on a couch while a hair drier blows nearby.,a black and white animation night scene of a cow sleeping on a couch while a hair dryer blows near,a black and white animation night scene of a cow sleeping on a couch while a drier blows nearby,a black and white animation scene of a cow sleeping on a couch while a dryer blows nearby,16,18,25,2,19.6666666666667
"a person stands in the warm morning sun, holding an open umbrella in one hand and a knife in the other, ready to start their day.",a person stands in the warm sun holding an open umbrella in one hand and a knife in the other ready to start the day,a person stands in the warm morning sun holding an open umbrella in one hand and a knife in the other,a person stands in the warm morning sun holding an open umbrella and a knife ready to start the day,23,38,40,2,33.6666666666667
"a night sketch scene of a boat slowly moving along a river while a train passes by in the distance, its whistle echoing through the darkness.",a night sketch scene of a boat slowly moving along a river while a train passes in the distance its whistle echoing through the darkness,night sketch scene of a boat slowly moving along a river while a train passes in the distance its whistle echoing through the darkness,night sketch of a boat slowly moving along a river while a train passes in the distance its whistle echoing in the darkness,16,18,31,2,21.6666666666667
"a lone surfer, with a toothbrush tucked in their pocket and a laptop tucked under their arm, trudges through the rain on a grey morning, dreaming of the waves they will soon be riding.",a lone surfer with a toothbrush in his pocket and a laptop under his arm trudges through the rain on a grey morning dreaming of the waves they will soon ride,a single surfer with a toothbrush in his pocket and a laptop under his arm trudges through the rain on a grey morning dreaming of the waves they will soon ride,a lone surfer with a toothbrush in his pocket and a laptop under his arm trudges through the rain on a grey morning dreaming about the waves they will soon ride,39,41,43,2,41
"a snowboarder is seen riding down a snowy mountain while dodging raindrops and jumping over a chair in a peaceful, yet dramatic, animated scene.",a snowboarder is seen riding down a snowy mountain dodging raindrops and jumping over a chair in a peaceful yet dramatic animated scene,snowboarders are seen riding down snowy mountain while dodging raindrops and jumping over a chair in a peaceful yet dramatic animated scene,a snowboarder is seen riding down a snowy mountain in a peaceful yet dramatic animated scene,19,21,62,2,34
a vivid animated scene of a horse galloping through a busy intersection as the traffic lights change from green to red.,a vivid animated scene of a horse galloping through a busy intersection as traffic lights change from green to red,a vivid animated scene of a horse galloping through a busy intersection as traffic lights change from green to red '',a vivid animated scene of a horse galloping through a busy intersection as the lights change from green to red '',17,19,23,2,19.6666666666667
"a majestic giraffe stands silhouetted against a pink and orange sunrise, its long neck reaching up to nibble on the leaves of a potted plant.",a majestic giraffe stands silhouetted against a pink and orange sunrise his long neck reaching up to nibble on the leaves of a potted plant,a majestic giraffe stands silhouetted against a pink and orange sunrise with a long neck reaching up to nibble on the leaves of a potted plant,a majestic giraffe stands silhouetted against a pink and orange sunrise,15,17,81,2,37.6666666666667
"a truck drives down a moonlit road, its headlights illuminating a curious cat perched atop a nearby fence.",a truck drives down a moonlit road its headlights illuminate a curious cat perched on a nearby fence,a truck drives down a moonlit road his headlights illuminate a curious cat perched on a nearby fence,in the moonlight the truck's headlights illuminate a curious cat on the fence,19,21,63,2,34.3333333333333
